"year","lat_dd","sst_c"
1891,10.5,27.8619163513184
1891,11.5,28.1882810592651
1891,12.5,28.4009094238281
1891,13.5,28.5436975161235
1891,14.5,28.55615494468
1891,15.5,28.5105385780334
1891,16.5,28.2808564503988
1891,17.5,27.7664882114955
1891,18.5,27.3040000915527
1891,19.5,26.5855207443237
1891,20.5,26.3053131103516
1891,21.5,25.4201491219657
1891,22.5,24.1986804538303
1891,23.5,23.8325693342421
1891,24.5,22.5955352783203
1891,25.5,21.1133332252502
1891,26.5,20.2276134490967
1891,27.5,19.3716665267944
1891,28.5,18.5024793624878
1891,29.5,17.9771760304769
1891,30.5,17.7511013575963
1891,31.5,17.2540364265442
1891,32.5,16.5603466033936
1891,33.5,16.4444446563721
1892,10.5,27.0786666870117
1892,11.5,27.5346615314484
1892,12.5,27.8934281089089
1892,13.5,28.1424825986226
1892,14.5,28.2124812386253
1892,15.5,28.156666914622
1892,16.5,27.8407872517904
1892,17.5,27.1990773337228
1892,18.5,26.6214580535889
1892,19.5,25.7527089118958
1892,20.5,25.438645362854
1892,21.5,24.5045833587646
1892,22.5,23.2532174852159
1892,23.5,22.9862499237061
1892,24.5,21.8175294058663
1892,25.5,20.4499478340149
1892,26.5,19.6948677409779
1892,27.5,18.9846878051758
1892,28.5,18.2474792480469
1892,29.5,17.7863890329997
1892,30.5,17.5739288330078
1892,31.5,17.0656251907349
1892,32.5,16.2924308776855
1892,33.5,16.1096528371175
1893,10.5,27.2770832061768
1893,11.5,27.7114582061768
1893,12.5,28.008655201305
1893,13.5,28.1905209223429
1893,14.5,28.2059279355136
1893,15.5,28.1583681106567
1893,16.5,27.9043519761827
1893,17.5,27.3585117885045
1893,18.5,26.8611251831055
1893,19.5,26.0585412979126
1893,20.5,25.7323436737061
1893,21.5,24.7398806980678
1893,22.5,23.4084027608236
1893,23.5,23.0248616536458
1893,24.5,21.7730061667306
1893,25.5,20.318359375
1893,26.5,19.4968558224765
1893,27.5,18.7183334350586
1893,28.5,17.9094375610352
1893,29.5,17.4016666412354
1893,30.5,17.1792855943952
1893,31.5,16.6477080583572
1893,32.5,15.9268054962158
1893,33.5,15.7535416285197
1894,10.5,27.1334167480469
1894,11.5,27.590859413147
1894,12.5,27.940019087358
1894,13.5,28.1707811355591
1894,14.5,28.2183144309304
1894,15.5,28.1647396087646
1894,16.5,27.8809719085693
1894,17.5,27.2914581298828
1894,18.5,26.7647083282471
1894,19.5,25.9658851623535
1894,20.5,25.6844787597656
1894,21.5,24.7590776171003
1894,22.5,23.4772220187717
1894,23.5,23.1615047454834
1894,24.5,21.9082739693778
1894,25.5,20.4121351242065
1894,26.5,19.5203410061923
1894,27.5,18.7246873855591
1894,28.5,17.875895690918
1894,29.5,17.3539354536268
1894,30.5,17.1224700382778
1894,31.5,16.5574218034744
1894,32.5,15.8022918701172
1894,33.5,15.6246528625488
1895,10.5,27.6526668548584
1895,11.5,28.071328163147
1895,12.5,28.3588071302934
1895,13.5,28.5404167175293
1895,14.5,28.5623297257857
1895,15.5,28.518541653951
1895,16.5,28.2709030575222
1895,17.5,27.762321472168
1895,18.5,27.3223331451416
1895,19.5,26.6128644943237
1895,20.5,26.3692712783813
1895,21.5,25.4585116250174
1895,22.5,24.1656483544244
1895,23.5,23.7956017388238
1895,24.5,22.5309524536133
1895,25.5,21.07692694664
1895,26.5,20.2601703297008
1895,27.5,19.4630416870117
1895,28.5,18.6356876373291
1895,29.5,18.0767824384901
1895,30.5,17.7773216792515
1895,31.5,17.173280954361
1895,32.5,16.3543745676676
1895,33.5,16.1365973154704
1896,10.5,27.8987915039062
1896,11.5,28.2872657775879
1896,12.5,28.5542425675826
1896,13.5,28.7279167175293
1896,14.5,28.7465718009255
1896,15.5,28.7012497584025
1896,16.5,28.4724767473009
1896,17.5,27.9428868974958
1896,18.5,27.4488750457764
1896,19.5,26.6828126907349
1896,20.5,26.4139585494995
1896,21.5,25.5072021484375
1896,22.5,24.2284950680203
1896,23.5,23.914652718438
1896,24.5,22.6570538112095
1896,25.5,21.1536719799042
1896,26.5,20.2571024461226
1896,27.5,19.4414999008179
1896,28.5,18.5734582901001
1896,29.5,18.0168516370985
1896,30.5,17.7338096073696
1896,31.5,17.136458158493
1896,32.5,16.3433335622152
1896,33.5,16.1257638931274
1897,10.5,27.9105415344238
1897,11.5,28.3128385543823
1897,12.5,28.6124243302779
1897,13.5,28.8416144053141
1897,14.5,28.930511301214
1897,15.5,28.9426910082499
1897,16.5,28.7588655683729
1897,17.5,28.2470242636544
1897,18.5,27.7670833587646
1897,19.5,27.0041666030884
1897,20.5,26.7258334159851
1897,21.5,25.7918158939907
1897,22.5,24.4876386854384
1897,23.5,24.1592593722873
1897,24.5,22.8905356270926
1897,25.5,21.3823697566986
1897,26.5,20.4581252011386
1897,27.5,19.6395626068115
1897,28.5,18.7345830917358
1897,29.5,18.1487038930257
1897,30.5,17.8444641658238
1897,31.5,17.2013804912567
1897,32.5,16.4295838673909
1897,33.5,16.2392358779907
1898,10.5,27.4673336029053
1898,11.5,27.9330992698669
1898,12.5,28.2828979492188
1898,13.5,28.5301559766134
1898,14.5,28.598390232433
1898,15.5,28.5807811419169
1898,16.5,28.3425462510851
1898,17.5,27.781160899571
1898,18.5,27.2719165802002
1898,19.5,26.4944272041321
1898,20.5,26.2017707824707
1898,21.5,25.2868450709752
1898,22.5,24.0755551656087
1898,23.5,23.7947919633653
1898,24.5,22.6425887516567
1898,25.5,21.2065885066986
1898,26.5,20.254583011974
1898,27.5,19.3790210723877
1898,28.5,18.4247081756592
1898,29.5,17.7994906107585
1898,30.5,17.4769050053188
1898,31.5,16.8042448759079
1898,32.5,16.0262502034505
1898,33.5,15.8447221120199
1899,10.5,27.7740001678467
1899,11.5,28.1507811546326
1899,12.5,28.4106247641824
1899,13.5,28.5801213582357
1899,14.5,28.5937120264227
1899,15.5,28.5447220802307
1899,16.5,28.2853471967909
1899,17.5,27.7398215702602
1899,18.5,27.2516666412354
1899,19.5,26.481406211853
1899,20.5,26.2069272994995
1899,21.5,25.2941371372768
1899,22.5,24.0416202545166
1899,23.5,23.7203934987386
1899,24.5,22.4951487949916
1899,25.5,21.0255467891693
1899,26.5,20.1265338550914
1899,27.5,19.3186250686646
1899,28.5,18.4553127288818
1899,29.5,17.9219678243001
1899,30.5,17.679494040353
1899,31.5,17.0735681056976
1899,32.5,16.3176383972168
1899,33.5,16.1039581298828
1900,10.5,27.7557918548584
1900,11.5,28.1602084636688
1900,12.5,28.4597728035667
1900,13.5,28.6725522677104
1900,14.5,28.7233333587646
1900,15.5,28.6979686419169
1900,16.5,28.4810415903727
1900,17.5,27.9595835549491
1900,18.5,27.4894584655762
1900,19.5,26.7561974525452
1900,20.5,26.4951558113098
1900,21.5,25.6088989802769
1900,22.5,24.3979629940457
1900,23.5,24.1243750254313
1900,24.5,22.9535715920585
1900,25.5,21.5309896469116
1900,26.5,20.7069507945668
1900,27.5,19.9276460647583
1900,28.5,19.103729057312
1900,29.5,18.5959487491184
1900,30.5,18.3601188659668
1900,31.5,17.8184635639191
1900,32.5,17.0606943766276
1900,33.5,16.8897221883138
1901,10.5,27.5525001525879
1901,11.5,27.9620311260223
1901,12.5,28.2421592365612
1901,13.5,28.4171527226766
1901,14.5,28.4296781366522
1901,15.5,28.3686285018921
1901,16.5,28.0828937954373
1901,17.5,27.5197917393276
1901,18.5,27.0379581451416
1901,19.5,26.3119792938232
1901,20.5,26.1059374809265
1901,21.5,25.3098812103271
1901,22.5,24.1822452545166
1901,23.5,23.9876850975884
1901,24.5,22.9168752942766
1901,25.5,21.5585417747498
1901,26.5,20.6912311207164
1901,27.5,19.9092290878296
1901,28.5,18.9760625839233
1901,29.5,18.3624307844374
1901,30.5,18.0545831407819
1901,31.5,17.3636980056763
1901,32.5,16.5826384226481
1901,33.5,16.3822224934896
1902,10.5,27.5809581756592
1902,11.5,27.9627087116241
1902,12.5,28.2325756766579
1902,13.5,28.4162847201029
1902,14.5,28.435170433738
1902,15.5,28.3774304389954
1902,16.5,28.1223377651638
1902,17.5,27.5645239693778
1902,18.5,27.0889999389648
1902,19.5,26.3838019371033
1902,20.5,26.210572719574
1902,21.5,25.3844045911516
1902,22.5,24.1780092451308
1902,23.5,23.9810184902615
1902,24.5,22.8080359867641
1902,25.5,21.350625038147
1902,26.5,20.4623674912886
1902,27.5,19.6363750457764
1902,28.5,18.7025417327881
1902,29.5,18.100648244222
1902,30.5,17.7706549508231
1902,31.5,17.1033592224121
1902,32.5,16.2120831807454
1902,33.5,15.9431947072347
1903,10.5,27.3441665649414
1903,11.5,27.8011193275452
1903,12.5,28.13867447593
1903,13.5,28.3430380821228
1903,14.5,28.3547538410534
1903,15.5,28.2872392336528
1903,16.5,28.0623378753662
1903,17.5,27.56113079616
1903,18.5,27.123791885376
1903,19.5,26.497239112854
1903,20.5,26.3177080154419
1903,21.5,25.5663691929408
1903,22.5,24.4056479136149
1903,23.5,24.1785647074382
1903,24.5,23.0386308942522
1903,25.5,21.5978126525879
1903,26.5,20.6739957982844
1903,27.5,19.8567083358765
1903,28.5,18.8932498931885
1903,29.5,18.2578707800971
1903,30.5,17.9133927481515
1903,31.5,17.1629428863525
1903,32.5,16.3134028116862
1903,33.5,16.0618747075399
1904,10.5,27.487833404541
1904,11.5,27.933046579361
1904,12.5,28.2256816517223
1904,13.5,28.3733334541321
1904,14.5,28.3721967176958
1904,15.5,28.3352953592936
1904,16.5,28.1696529388428
1904,17.5,27.7497321537563
1904,18.5,27.38125
1904,19.5,26.7606768608093
1904,20.5,26.5479683876038
1904,21.5,25.7106249673026
1904,22.5,24.4782636430528
1904,23.5,24.09337955051
1904,24.5,22.8509229932513
1904,25.5,21.410521030426
1904,26.5,20.5882006558505
1904,27.5,19.7815212249756
1904,28.5,18.932562828064
1904,29.5,18.3577774895562
1904,30.5,18.0433927263532
1904,31.5,17.3671352863312
1904,32.5,16.5094445546468
1904,33.5,16.2106246948242
1905,10.5,28.0576667785645
1905,11.5,28.4257030487061
1905,12.5,28.6395263671875
1905,13.5,28.7355381647746
1905,14.5,28.6745267347856
1905,15.5,28.5924132664998
1905,16.5,28.4182868533664
1905,17.5,28.0075296674456
1905,18.5,27.655041885376
1905,19.5,27.1021876335144
1905,20.5,26.9598441123962
1905,21.5,26.221518107823
1905,22.5,25.0877776675754
1905,23.5,24.7663423750136
1905,24.5,23.5393750326974
1905,25.5,22.0208852291107
1905,26.5,20.9932384490967
1905,27.5,20.0488121032715
1905,28.5,19.0077289581299
1905,29.5,18.2950460645888
1905,30.5,17.8831250326974
1905,31.5,17.1192970275879
1905,32.5,16.225138982137
1905,33.5,15.9376382827759
1906,10.5,27.2589584350586
1906,11.5,27.7359371185303
1906,12.5,28.096306367354
1906,13.5,28.3264236450195
1906,14.5,28.372821634466
1906,15.5,28.3110936482747
1906,16.5,28.0691432952881
1906,17.5,27.5567261832101
1906,18.5,27.118083190918
1906,19.5,26.4871354103088
1906,20.5,26.2754168510437
1906,21.5,25.45630972726
1906,22.5,24.2238657209608
1906,23.5,23.8554632398817
1906,24.5,22.5474403926304
1906,25.5,21.0094010829926
1906,26.5,20.1213070262562
1906,27.5,19.2618335723877
1906,28.5,18.3855627059937
1906,29.5,17.8020831214057
1906,30.5,17.4363389696394
1906,31.5,16.7518752813339
1906,32.5,15.7738196055094
1906,33.5,15.4076385498047
1907,10.5,27.0106666564941
1907,11.5,27.5095055103302
1907,12.5,27.9544885808771
1907,13.5,28.2576217651367
1907,14.5,28.3563067696311
1907,15.5,28.3053994178772
1907,16.5,28.0406017303467
1907,17.5,27.4739878518241
1907,18.5,26.9752494812012
1907,19.5,26.2907290458679
1907,20.5,26.0379166603088
1907,21.5,25.2318156106131
1907,22.5,24.0407638549805
1907,23.5,23.6692827012804
1907,24.5,22.4567260742188
1907,25.5,21.0216927528381
1907,26.5,20.1965340701017
1907,27.5,19.382145690918
1907,28.5,18.4672290802002
1907,29.5,17.8500463697645
1907,30.5,17.4901485443115
1907,31.5,16.7507289648056
1907,32.5,15.8081947962443
1907,33.5,15.4651387532552
1908,10.5,27.1225002288818
1908,11.5,27.6207032203674
1908,12.5,27.9813447432085
1908,13.5,28.1881596247355
1908,14.5,28.216553254561
1908,15.5,28.1626216570536
1908,16.5,27.9816434648302
1908,17.5,27.5097620827811
1908,18.5,27.1072917938232
1908,19.5,26.4714059829712
1908,20.5,26.219687461853
1908,21.5,25.3339584895543
1908,22.5,24.0135417514377
1908,23.5,23.5907179514567
1908,24.5,22.2603868756975
1908,25.5,20.7293231487274
1908,26.5,19.8296968286688
1908,27.5,18.9882499694824
1908,28.5,18.1154169082642
1908,29.5,17.5294212765164
1908,30.5,17.1833929334368
1908,31.5,16.4415882825851
1908,32.5,15.4741668701172
1908,33.5,15.0829861958822
1909,10.5,27.1616668701172
1909,11.5,27.6223955154419
1909,12.5,27.9253030256792
1909,13.5,28.0729689598083
1909,14.5,28.033579566262
1909,15.5,27.9273266792297
1909,16.5,27.5793287489149
1909,17.5,26.9978272574288
1909,18.5,26.5312919616699
1909,19.5,25.8150005340576
1909,20.5,25.6056251525879
1909,21.5,24.7330654689244
1909,22.5,23.4761108822293
1909,23.5,23.1663888295492
1909,24.5,21.9006546565465
1909,25.5,20.3655467033386
1909,26.5,19.5261743718928
1909,27.5,18.7077083587646
1909,28.5,17.8245624542236
1909,29.5,17.2464353773329
1909,30.5,16.946279661996
1909,31.5,16.2423176765442
1909,32.5,15.3319441477458
1909,33.5,15.0192356109619
1910,10.5,26.7220420837402
1910,11.5,27.1945052146912
1910,12.5,27.5259662974964
1910,13.5,27.7325174013774
1910,14.5,27.7687308571555
1910,15.5,27.7486111323039
1910,16.5,27.5739580790202
1910,17.5,27.1097025190081
1910,18.5,26.7107917785645
1910,19.5,26.0521354675293
1910,20.5,25.8583331108093
1910,21.5,24.9690478188651
1910,22.5,23.6753934224447
1910,23.5,23.2958566877577
1910,24.5,22.0010711124965
1910,25.5,20.5358595848083
1910,26.5,19.6738256974654
1910,27.5,18.8187501907349
1910,28.5,17.8788543701172
1910,29.5,17.2487500508626
1910,30.5,16.8338095801217
1910,31.5,16.0136717557907
1910,32.5,15.0215969085693
1910,33.5,14.6399304072062
1911,10.5,27.204125213623
1911,11.5,27.6966922283173
1911,12.5,28.0558901700107
1911,13.5,28.299045085907
1911,14.5,28.3850947293368
1911,15.5,28.4022221565247
1911,16.5,28.2296295166016
1911,17.5,27.7775892530169
1911,18.5,27.4087493896484
1911,19.5,26.7952604293823
1911,20.5,26.6305727958679
1911,21.5,25.8630954197475
1911,22.5,24.6923611958822
1911,23.5,24.3625693851047
1911,24.5,23.1146133967808
1911,25.5,21.5153908729553
1911,26.5,20.3974243510853
1911,27.5,19.3811458587646
1911,28.5,18.2393333435059
1911,29.5,17.4362036387126
1911,30.5,16.9292855943952
1911,31.5,16.0211719274521
1911,32.5,15.1026388804118
1911,33.5,14.8129167556763
1912,10.5,27.3108333587646
1912,11.5,27.7354423999786
1912,12.5,28.0490909923207
1912,13.5,28.2674654324849
1912,14.5,28.3013069846413
1912,15.5,28.2683852513631
1912,16.5,28.0493517981635
1912,17.5,27.5677084241595
1912,18.5,27.1546253204346
1912,19.5,26.4928646087646
1912,20.5,26.2538542747498
1912,21.5,25.3805953434535
1912,22.5,24.0906484391954
1912,23.5,23.665856467353
1912,24.5,22.2993153163365
1912,25.5,20.6634373664856
1912,26.5,19.6682382063432
1912,27.5,18.7437084197998
1912,28.5,17.8538957595825
1912,29.5,17.3150463104248
1912,30.5,17.0685413905552
1912,31.5,16.4750521183014
1912,32.5,15.6564582188924
1912,33.5,15.4081249237061
1913,10.5,27.1096248626709
1913,11.5,27.5428645610809
1913,12.5,27.8349243510853
1913,13.5,28.0292015075684
1913,14.5,28.078352321278
1913,15.5,28.0638717015584
1913,16.5,27.8765279981825
1913,17.5,27.312559400286
1913,18.5,26.7693332672119
1913,19.5,25.890260219574
1913,20.5,25.4619793891907
1913,21.5,24.3564583914621
1913,22.5,22.9078239864773
1913,23.5,22.3827546437581
1913,24.5,21.0772615160261
1913,25.5,19.684713602066
1913,26.5,18.993333122947
1913,27.5,18.3017084121704
1913,28.5,17.6043127059937
1913,29.5,17.1224303775364
1913,30.5,16.8173512050084
1913,31.5,16.2176823616028
1913,32.5,15.3013887405396
1913,33.5,14.9970137278239
1914,10.5,27.3621669769287
1914,11.5,27.7491927146912
1914,12.5,28.031382820823
1914,13.5,28.2182812690735
1914,14.5,28.2758142297918
1914,15.5,28.2533334096273
1914,16.5,28.1520370907254
1914,17.5,27.7108331407819
1914,18.5,27.3004997253418
1914,19.5,26.5797395706177
1914,20.5,26.2361974716187
1914,21.5,25.1838392530169
1914,22.5,23.7474539015028
1914,23.5,23.2480786641439
1914,24.5,21.8761607578823
1914,25.5,20.3769533634186
1914,26.5,19.5442045385187
1914,27.5,18.7261875152588
1914,28.5,17.9061458587646
1914,29.5,17.3574996524387
1914,30.5,17.0790179116385
1914,31.5,16.4414058923721
1914,32.5,15.589791615804
1914,33.5,15.357014020284
1915,10.5,27.6431663513184
1915,11.5,27.9801819324493
1915,12.5,28.1831817626953
1915,13.5,28.3197048505147
1915,14.5,28.3129546425559
1915,15.5,28.2473090489705
1915,16.5,28.0290046268039
1915,17.5,27.5103272029332
1915,18.5,27.0488750457764
1915,19.5,26.3319792747498
1915,20.5,26.0463542938232
1915,21.5,25.1143749782017
1915,22.5,23.8205555809869
1915,23.5,23.4074304368761
1915,24.5,22.1399402618408
1915,25.5,20.655416727066
1915,26.5,19.7725190249356
1915,27.5,18.9038959503174
1915,28.5,18.0426040649414
1915,29.5,17.474768532647
1915,30.5,17.1649404253278
1915,31.5,16.5790884494781
1915,32.5,15.7511110305786
1915,33.5,15.5310414632161
1916,10.5,26.7265419006348
1916,11.5,27.1778647899628
1916,12.5,27.4950381192294
1916,13.5,27.7212495803833
1916,14.5,27.8065152601762
1916,15.5,27.8145658175151
1916,16.5,27.6376620398627
1916,17.5,27.1082442147391
1916,18.5,26.6110420227051
1916,19.5,25.7993745803833
1916,20.5,25.4176564216614
1916,21.5,24.3283034733364
1916,22.5,22.8299768235948
1916,23.5,22.2445602416992
1916,24.5,20.7611904144287
1916,25.5,19.1846873760223
1916,26.5,18.3900569568981
1916,27.5,17.6020000457764
1916,28.5,16.9122291564941
1916,29.5,16.4815278583103
1916,30.5,16.2332439422607
1916,31.5,15.7380468845367
1916,32.5,14.8205553690592
1916,33.5,14.5542357762655
1917,10.5,26.4965000152588
1917,11.5,26.9379427433014
1917,12.5,27.3306059403853
1917,13.5,27.6480383872986
1917,14.5,27.772272456776
1917,15.5,27.767048517863
1917,16.5,27.5138195885552
1917,17.5,26.9016072409494
1917,18.5,26.3625835418701
1917,19.5,25.5564579963684
1917,20.5,25.2457284927368
1917,21.5,24.3832438332694
1917,22.5,23.2133564419217
1917,23.5,22.8855787913005
1917,24.5,21.7411011287144
1917,25.5,20.3791408538818
1917,26.5,19.5770071203058
1917,27.5,18.773999786377
1917,28.5,17.9342500686646
1917,29.5,17.3789812723796
1917,30.5,17.0792260851179
1917,31.5,16.4428126811981
1917,32.5,15.50319480896
1917,33.5,15.1225694020589
1918,10.5,27.2527084350586
1918,11.5,27.5882551670074
1918,12.5,27.8282765475186
1918,13.5,28.0031771659851
1918,14.5,28.0384850935502
1918,15.5,28.0363543828328
1918,16.5,27.9459029303657
1918,17.5,27.5571428026472
1918,18.5,27.1778747558594
1918,19.5,26.5686984062195
1918,20.5,26.3375000953674
1918,21.5,25.5296726226807
1918,22.5,24.3781019846598
1918,23.5,24.032939698961
1918,24.5,22.8476783207485
1918,25.5,21.4105989933014
1918,26.5,20.5678599964489
1918,27.5,19.7572708129883
1918,28.5,18.8807291030884
1918,29.5,18.3178009457058
1918,30.5,18.0180059160505
1918,31.5,17.3992967605591
1918,32.5,16.4862499237061
1918,33.5,16.1172221501668
1919,10.5,27.6000415802002
1919,11.5,28.0040366649628
1919,12.5,28.3088259263472
1919,13.5,28.4965972900391
1919,14.5,28.5200191844593
1919,15.5,28.460885365804
1919,16.5,28.2601852416992
1919,17.5,27.7299404144287
1919,18.5,27.2277084350586
1919,19.5,26.4497394561768
1919,20.5,26.0914583206177
1919,21.5,25.105982371739
1919,22.5,23.7423379686144
1919,23.5,23.2552780575222
1919,24.5,21.9263689858573
1919,25.5,20.3962497711182
1919,26.5,19.5079921375621
1919,27.5,18.6229377746582
1919,28.5,17.7405416488647
1919,29.5,17.1629861195882
1919,30.5,16.8510118212019
1919,31.5,16.262708067894
1919,32.5,15.3835414250692
1919,33.5,15.0758336385091
1920,10.5,27.1814582824707
1920,11.5,27.5956251621246
1920,12.5,27.9564963254062
1920,13.5,28.1803647677104
1920,14.5,28.2331816933372
1920,15.5,28.2042708396912
1920,16.5,28.0650696224636
1920,17.5,27.6018453325544
1920,18.5,27.1570419311523
1920,19.5,26.3995313644409
1920,20.5,26.03515625
1920,21.5,24.9619045257568
1920,22.5,23.514745288425
1920,23.5,22.9984495374892
1920,24.5,21.6869940076556
1920,25.5,20.2434632778168
1920,26.5,19.4636552984064
1920,27.5,18.7187707901001
1920,28.5,17.9191041946411
1920,29.5,17.3745371500651
1920,30.5,17.0824999128069
1920,31.5,16.4422399997711
1920,32.5,15.5245831807454
1920,33.5,15.1838194529215
1921,10.5,26.9952919006348
1921,11.5,27.4418489933014
1921,12.5,27.8339583657005
1921,13.5,28.0951561927795
1921,14.5,28.1870079040527
1921,15.5,28.1789582570394
1921,16.5,27.9779169294569
1921,17.5,27.3909225463867
1921,18.5,26.8363750457764
1921,19.5,25.9552083015442
1921,20.5,25.5657811164856
1921,21.5,24.5313393729074
1921,22.5,23.1715047624376
1921,23.5,22.7694210476345
1921,24.5,21.5942856924874
1921,25.5,20.2699999809265
1921,26.5,19.5434091741388
1921,27.5,18.8224374771118
1921,28.5,18.0667295455933
1921,29.5,17.5590275658502
1921,30.5,17.2721432277134
1921,31.5,16.658463716507
1921,32.5,15.7591663996379
1921,33.5,15.4134721755981
1922,10.5,27.2389583587646
1922,11.5,27.7182555198669
1922,12.5,28.1208523837003
1922,13.5,28.4222569465637
1922,14.5,28.5567802082409
1922,15.5,28.5814584096273
1922,16.5,28.4176620907254
1922,17.5,27.8935416085379
1922,18.5,27.3800834655762
1922,19.5,26.524010181427
1922,20.5,26.1484375
1922,21.5,25.1158632550921
1922,22.5,23.7711573706733
1922,23.5,23.3208796183268
1922,24.5,22.1237798418318
1922,25.5,20.7253901958466
1922,26.5,19.9096589521928
1922,27.5,19.053750038147
1922,28.5,18.2061876296997
1922,29.5,17.6442595587836
1922,30.5,17.3394344874791
1922,31.5,16.7423697710037
1922,32.5,15.8274307250977
1922,33.5,15.4593054453532
1923,10.5,27.2515003204346
1923,11.5,27.6861717700958
1923,12.5,28.1370645002885
1923,13.5,28.4813369115194
1923,14.5,28.6466099132191
1923,15.5,28.6828298568726
1923,16.5,28.5744444529216
1923,17.5,28.0924998692104
1923,18.5,27.5873336791992
1923,19.5,26.7598958015442
1923,20.5,26.3557291030884
1923,21.5,25.3068452562605
1923,22.5,23.9071990119086
1923,23.5,23.4296294318305
1923,24.5,22.1034821101597
1923,25.5,20.6555206775665
1923,26.5,19.8439965681596
